Title,Description,Author,Link,Image
New Horror Movie Tarot Looks Like A Box Office Bomb – But It Could Be A Sneaky Hit,"Tarot barely made it into the box office top five in its opening weekend, but this critically-panned horror movie could be a quiet success.",Ryan Scott,https://www.slashfilm.com/1576833/tarot-horror-movie-box-office-bomb-or-hit/,https://www.slashfilm.com/img/gallery/new-horror-movie-tarot-looks-like-a-box-office-bomb-but-it-could-be-a-sneaky-hit/intro-1715033259.jpg
Godzilla X Kong Is Now The Highest-Grossing Godzilla Movie Ever At The Box Office,Adam Wingard's Godzilla x Kong: The New Empire has overtaken Gareth Edwards' 2014 Godzilla film to become the highest-grossing Godzilla movie of all time.,Ryan Scott,https://www.slashfilm.com/1576756/godzilla-x-kong-now-highest-grossing-godzilla-movie-ever-box-office/,https://www.slashfilm.com/img/gallery/godzilla-x-kong-is-now-the-highest-grossing-godzilla-movie-ever-at-the-box-office/intro-1715027687.jpg
Superman First Look Divides Fans Of DC Fashion – But Who Is Right?,You'll be shocked to learn the internet has opinions about the first look at David Corenswet as the Man of Steel in James Gunn's Superman movie reboot.,Jeremy Mathai,https://www.slashfilm.com/1576747/superman-james-gunn-first-look-divides-dc-fans/,https://www.slashfilm.com/img/gallery/superman-first-look-divides-fans-of-dc-fashion-but-who-is-right/intro-1715026293.jpg
Vin Diesel Is Finally Returning To The Sci-Fi Franchise That Made His Name,Richard B. Riddick lives as Vin Diesel gears up to reprise his sci-fi role in the upcoming Riddick: Furya.,Ryan Scott,https://www.slashfilm.com/1576563/riddick-furya-vin-diesel-sci-fi-sequel/,https://www.slashfilm.com/img/gallery/vin-diesel-is-finally-returning-to-the-sci-fi-franchise-that-made-his-name/intro-1715018474.jpg
Nicolas Cage Will Play The Father Of Christ In A New Horror Movie,"Nicolas Cage will star in The Carpenter's Son, a horror movie about Jesus' childhood years.",Chris Evangelista,https://www.slashfilm.com/1576483/the-carpenters-son-nicolas-cage-jesus-horror-movie/,https://www.slashfilm.com/img/gallery/nicolas-cage-will-play-the-father-of-christ-in-a-new-horror-movie/intro-1715014086.jpg
The Fall Guy Leads The Worst Summer Box Office Kick-Off In Decades,Ryan Gosling-led action comedy The Fall Guy topped the charts this weekend in the slowest summer box office start since The Lizzie McGuire Movie.,Ryan Scott,https://www.slashfilm.com/1576480/the-fall-guy-worst-summer-box-office-start-decades/,https://www.slashfilm.com/img/gallery/the-fall-guy-leads-the-worst-summer-box-office-kick-off-in-decades/intro-1715014923.jpg
Superman First Look: David Corenswet Suits Up For Director James Gunn,Feast your eyes on our first look at David Corenswet as the Man of Steel in James Gunn's Superman movie.,Jeremy Mathai,https://www.slashfilm.com/1576434/superman-first-look-david-corenswet-james-gunn-dc/,https://www.slashfilm.com/img/gallery/superman-first-look-david-corenswet-suits-up-for-director-james-gunn/intro-1715013296.jpg
How To Watch Bloody Vampire Horror Pic Abigail At Home,Radio Silence's gleefully bloody vampire horror flick Abigail is making its way to the home market.,Jeremy Mathai,https://www.slashfilm.com/1576287/how-to-watch-abigail-vampire-horror-movie-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-bloody-vampire-horror-pic-abigail-at-home/intro-1715003484.jpg
"Actor Bernard Hill, Captain Of The Titanic And King Theoden In Lord Of The Rings, Dead At 79","Actor Bernard Hill, best known for his roles as Captain Edward Smith in Titanic and King Theoden in Lord of the Rings, has died at the age of 79.",Hannah Shaw-Williams,https://www.slashfilm.com/1575998/bernard-hill-titanic-lord-rings-dead-79/,https://www.slashfilm.com/img/gallery/actor-bernard-hill-captain-of-the-titanic-and-king-theoden-in-lord-of-the-rings-dead-at-79/intro-1714922103.jpg
The Fall Guy Matches Free Guy's Opening Weekend As The Guy Cinematic Universe Grows,"Ryan Gosling-led action-comedy The Fall Guy is off to a slow start at the box office, with an estimated opening weekend of $28 million.",Hannah Shaw-Williams,https://www.slashfilm.com/1575829/the-fall-guy-box-office-opening-weekend/,https://www.slashfilm.com/img/gallery/the-fall-guy-matches-free-guys-opening-weekend-as-the-guy-cinematic-universe-grows/intro-1714845343.jpg
Adam Driver Has A Handy Superpower In First Look At Francis Ford Coppola's Megalopolis,"The Godfather director Francis Ford Coppola shares a first look at his upcoming movie Megalopolis, starring Adam Driver and Giancarlo Esposito.",Devin Meenan,https://www.slashfilm.com/1575791/francis-ford-coppola-director-megalopolis-first-look-adam-driver/,https://www.slashfilm.com/img/gallery/adam-driver-has-a-handy-superpower-in-first-look-at-francis-ford-coppolas-megalopolis/intro-1714839223.jpg
Chris Hemsworth Wanted To Star In Mad Max: Fury Road Before He Became A Marvel Hero,"Marvel star Chris Hemsworth really wanted to be in Mad Max: Fury Road, but he wasn't a big enough name yet.",Devin Meenan,https://www.slashfilm.com/1574385/chris-hemsworth-wanted-mad-max-fury-road-before-marvel-thor/,https://www.slashfilm.com/img/gallery/chris-hemsworth-wanted-to-star-in-mad-max-fury-road-before-he-became-a-marvel-hero/intro-1714655446.jpg
Marvel's Kevin Feige Rejected The Original Idea For Deadpool & Wolverine,"Marvel head honcho Kevin Feige was hesitant to sign off on Ryan Reynolds' early pitches for Deadpool & Wolverine, but the actor just kept the ideas coming.",Ryan Scott,https://www.slashfilm.com/1575383/marvel-kevin-feige-rejected-original-deadpool-and-wolverine/,https://www.slashfilm.com/img/gallery/marvels-kevin-feige-rejected-the-original-idea-for-deadpool-wolverine/intro-1714755293.jpg
The Next Exorcist Movie Lines Up One Of The Best Horror Directors Working Right Now,"Doctor Sleep director Mike Flanagan is in talks to direct The Exorcist: Deceiver, following David Gordon Green's departure from the horror sequel.",Jeremy Mathai,https://www.slashfilm.com/1575190/exorcist-deceiver-director-mike-flanagan-horror/,https://www.slashfilm.com/img/gallery/the-next-exorcist-movie-lines-up-one-of-the-best-horror-directors-working-right-now/intro-1714744624.jpg
Kingdom Of The Planet Of The Apes Is Set To Rule The Box Office In May,"Apes together strong at the box office, with this month's Kingdom of the Planet of the Apes tracking for a solid opening weekend.",Ryan Scott,https://www.slashfilm.com/1574568/kingdom-of-the-planet-of-the-apes-rule-box-office-may/,https://www.slashfilm.com/img/gallery/kingdom-of-the-planet-of-the-apes-is-set-to-rule-the-box-office-in-may/intro-1714664996.jpg
"Furiosa Villain Dementus Shares Something With Marvel's Thor, And Chris Hemsworth Hates It","Even after years of playing Marvel's Thor, Chris Hemsworth found himself wearing a cape once more in Furiosa: A Mad Max Saga.",BJ Colangelo,https://www.slashfilm.com/1574380/furiosa-villain-dementus-wears-cape-marvel-thor-chris-hemsworth-hates-it/,https://www.slashfilm.com/img/gallery/furiosa-villain-dementus-shares-something-with-marvels-thor-and-chris-hemsworth-hates-it/intro-1714654703.jpg
Taking On Furiosa's Villain Role 'Scared The S*** Out Of' Chris Hemsworth,"Playing the villain in Furiosa: A Mad Max Saga was a scary prospect for Chris Hemsworth, but also something that felt like the right move.",Ryan Scott,https://www.slashfilm.com/1574049/furiosa-villain-role-dementus-scared-chris-hemsworth/,https://www.slashfilm.com/img/gallery/taking-on-furiosas-villain-role-scared-the-s-out-of-chris-hemsworth/intro-1714592712.jpg
Marvel Boss Kevin Feige Told Hugh Jackman Not To Return As Wolverine,Kevin Feige told Hugh Jackman not to undo 'the greatest ending in history' by returning as Wolverine after saying goodbye to the character in Logan.,Hannah Shaw-Williams,https://www.slashfilm.com/1574915/marvel-kevin-feige-told-hugh-jackman-not-return-wolverine-logan/,https://www.slashfilm.com/img/gallery/marvel-boss-kevin-feige-told-hugh-jackman-not-to-return-as-wolverine/intro-1714680017.jpg
A Rival Hollywood Studio Just Offered To Buy Paramount In Major Shake-Up,"Sony Pictures and a private equity company have put in a cash offer to buy Paramount, one of the last remaining major Hollywood studios. Here's what it means.",Ryan Scott,https://www.slashfilm.com/1574815/rival-hollywood-studio-sony-offered-to-buy-paramount-major-shake-up/,https://www.slashfilm.com/img/gallery/a-rival-hollywood-studio-just-offered-to-buy-paramount-in-major-shake-up/intro-1714676794.jpg
Hollywood's Weirdest Horror Director Is Making An '80s Vampire Movie,"Kristen Stewart and Oscar Isaac are teaming up for Flesh of the Gods, an '80s vampire movie from Mandy director Panos Cosmatos.",Jeremy Mathai,https://www.slashfilm.com/1574606/flesh-of-the-gods-vampire-movie-kristen-stewart-oscar-isaac-panos-cosmatos/,https://www.slashfilm.com/img/gallery/hollywoods-weirdest-horror-director-is-making-an-80s-vampire-movie/intro-1714667146.jpg
An MCU Star Wants To Play Batman In James Gunn's DC Universe [Exclusive],"Black Panther, Us, and The Fall Guy star Winston Duke wants to play Batman, and we want that, too.",Jeremy Mathai,https://www.slashfilm.com/1574498/winston-duke-wants-to-play-batman-in-james-gunn-dc-universe/,https://www.slashfilm.com/img/gallery/an-mcu-star-wants-to-play-batman-in-james-gunns-dc-universe-exclusive/intro-1714661570.jpg
Furiosa Star Anya Taylor-Joy Didn't Talk To Charlize Theron Until Filming Was Done,Anya Taylor-Joy drew from Charlize Theron's Mad Max: Fury Road performance for Furiosa but held off meeting the Oscar-winner until after filming had wrapped.,Witney Seibold,https://www.slashfilm.com/1574002/furiosa-anya-taylor-joy-didnt-talk-to-charlize-theron-before-movie/,https://www.slashfilm.com/img/gallery/furiosa-star-anya-taylor-joy-didnt-talk-to-charlize-theron-until-filming-was-done/intro-1714592764.jpg
"The Pope's Exorcist 2 Will Bring Back Russell Crowe For More Demon-Hunting (And Scooting, Hopefully)","A sequel to horror movie The Pope's Exorcist has been officially greenlit, setting the stage for Russell Crowe to battle more demons.",Valerie Ettenhofer,https://www.slashfilm.com/1574395/popes-exorcist-2-russell-crowe-horror-movie-sequel-scooter/,https://www.slashfilm.com/img/gallery/the-popes-exorcist-2-will-bring-back-russell-crowe-for-more-demon-hunting-and-scooting-hopefully/intro-1714656331.jpg
Furiosa Director George Miller Has One More Mad Max Prequel Up His Sleeve,It sounds like Furiosa director George Miller still isn't done with the world of Mad Max.,Jeremy Mathai,https://www.slashfilm.com/1573981/furiosa-director-george-miller-wants-to-make-another-mad-max-prequel/,https://www.slashfilm.com/img/gallery/furiosa-director-george-miller-has-one-more-mad-max-prequel-up-his-sleeve/intro-1714589340.jpg
Scrapped Netflix Live-Action Masters Of The Universe Movie Saved By Amazon For 2026 Release,The live-action adaptation of Masters of the Universe is saying farewell to Netflix and joining Amazon MGM for a summer 2026 theatrical release.,BJ Colangelo,https://www.slashfilm.com/1574238/netflix-live-action-masters-of-the-universe-movie-saved-amazon-2026-release/,https://www.slashfilm.com/img/gallery/scrapped-netflix-live-action-masters-of-the-universe-movie-saved-by-amazon-for-2026-release/intro-1714611267.jpg
You'll Be Able To See Terrifier 3 Sooner Than Expected,"Terrifier 3 just had its release date bumped up a couple weeks, bringing thrills and chills to the spooky season in October a bit earlier than anticipated.",Joe Roberts,https://www.slashfilm.com/1573760/terrifier-3-release-date-new-horror-sequel/,https://www.slashfilm.com/img/gallery/youll-be-able-to-see-terrifier-3-sooner-than-expected/intro-1714579413.jpg
Furiosa Could've Been An Anime – And We Now Know The Original Director,"George Miller nearly turned Furiosa: A Mad Max Saga into an anime, with the esteemed Mahiro Maeda attached as director.",Rafael Motamayor,https://www.slashfilm.com/1572729/furiosa-mad-max-anime-original-director/,https://www.slashfilm.com/img/gallery/furiosa-couldve-been-an-anime-and-we-now-know-the-original-director/intro-1714490150.jpg
Dwayne Johnson's Christmas Movie Red One May Be A Box Office Disaster In The Making,"Dwayne Johnson's Red One may prove to be a box office bomb due to factors including, allegedly, the film's soaring budget and Johnson's unprofessional behavior.",Jeremy Mathai,https://www.slashfilm.com/1572752/dwayne-johnson-christmas-movie-red-one-box-office-disaster-in-the-making/,https://www.slashfilm.com/img/gallery/dwayne-johnsons-christmas-movie-red-one-may-be-a-box-office-disaster-in-the-making/intro-1714491619.jpg
Star Wars: The Phantom Menace's Gorgeous 25th Anniversary Poster Is Available To Buy Now,Matt Ferguson's stunning artwork for the 25th anniversary of Star Wars: The Phantom Menace is now available to purchase for a limited time. Check it out!,Ethan Anderton,https://www.slashfilm.com/1572711/cool-stuff-star-wars-the-phantom-menace-25th-anniversary-poster-matt-ferguson/,https://www.slashfilm.com/img/gallery/star-wars-the-phantom-menaces-gorgeous-25th-anniversary-poster-is-available-to-buy-now/intro-1714489782.jpg
Godzilla X Kong And Kung Fu Panda 4 Just Passed A Major Box Office Milestone,Adam Wingard's Godzilla x Kong: The New Empire and Mike Mitchell's Kung Fu Panda 4 have delivered the goods at the box office. Here's where things stand.,Ryan Scott,https://www.slashfilm.com/1572359/godzilla-x-kong-kung-fu-panda-4-just-passed-major-box-office-milestone/,https://www.slashfilm.com/img/gallery/godzilla-x-kong-and-kung-fu-panda-4-just-passed-a-major-box-office-milestone/intro-1714427752.jpg
"Russo Brothers Say Marvel Isn't Out Of Touch, It's The Children Who Are Wrong","The Russo Brothers have had it up to here with those darned kids, blaming the Marvel Cinematic Universe's recent problems on the 'generational divide.'",Sandy Schaefer,https://www.slashfilm.com/1572015/russo-brothers-marvel-isnt-out-of-touch-generational-divide/,https://www.slashfilm.com/img/gallery/russo-brothers-say-marvel-isnt-out-of-touch-its-the-children-who-are-wrong/intro-1714410933.jpg
Zendaya Had A Ridiculously Good Weekend At The Box Office,"With Dune: Part Two still in the top 10 and Challengers debuting at No. 1, the weekend box office cemented Zendaya as an A-list star.",Ryan Scott,https://www.slashfilm.com/1571973/zendaya-box-office-success-dune-2-challengers/,https://www.slashfilm.com/img/gallery/zendaya-had-a-ridiculously-good-weekend-at-the-box-office/intro-1714408778.jpg
How To Watch The Boy And The Heron At Home,GKids has announced the home media release dates and details for Studio Ghibli and Hayao Miyazaki's Oscar-winning animated film The Boy and the Heron.,Devin Meenan,https://www.slashfilm.com/1571689/how-watch-the-boy-and-the-heron-at-home/,https://www.slashfilm.com/img/gallery/how-to-watch-the-boy-and-the-heron-at-home/intro-1714395590.jpg
Meet The Lion Who Would Be King In The First Mufasa: The Lion King Trailer,"The first trailer for Mufasa: The Lion King promises to tell the story of how Simba's father became lion royalty, despite not being born to it.",Hannah Shaw-Williams,https://www.slashfilm.com/1571567/mufasa-the-lion-king-trailer/,https://www.slashfilm.com/img/gallery/meet-the-lion-who-would-be-king-in-the-first-mufasa-the-lion-king-trailer/intro-1714349887.jpg
Zendaya Fans Launch Challengers To A $15 Million Box Office Debut,Zendaya's sexy tennis movie Challengers outperforms expectations and scores director Luca Guadagnino's biggest box office opening weekend so far.,Hannah Shaw-Williams,https://www.slashfilm.com/1571239/challengers-zendaya-opening-weekend-box-office/,https://www.slashfilm.com/img/gallery/zendaya-fans-launch-challengers-to-a-15-million-box-office-debut/intro-1714232881.jpg
"5 Years Ago, Avengers: Endgame Took The MCU To A Record-Shattering Box Office Peak","Five years later, Avengers: Endgame is still the biggest achievement of the Marvel Cinematic Universe, changing movies forever.",Ryan Scott,https://www.slashfilm.com/1571120/avengers-endgame-mcu-record-shattering-box-office-five-years-later/,https://www.slashfilm.com/img/gallery/5-years-ago-avengers-endgame-took-the-mcu-to-a-record-shattering-box-office-peak/intro-1714172393.jpg
Yet Another Evil Dead Movie Finds A Director As The Horror Franchise Keeps Growing,"There are now two Evil Dead movies with directors in the works, including the spinoff of the beloved horror franchise announced earlier this year.",Ryan Scott,https://www.slashfilm.com/1570751/another-evil-dead-movie-finds-director-horror-franchise-keeps-growing/,https://www.slashfilm.com/img/gallery/yet-another-evil-dead-movie-finds-a-director-as-the-horror-franchise-keeps-growing/intro-1714150064.jpg
"We Finally Know When You Can Watch Apartment 7A, The New Rosemary's Baby Prequel","Rosemary's Baby is getting a prequel called Apartment 7A, and Paramount+ will be bringing the movie to streaming just in time for the spooky season.",Jeremy Mathai,https://www.slashfilm.com/1570702/when-where-to-watch-apartment-7a-rosemarys-baby-prequel-horror/,https://www.slashfilm.com/img/gallery/we-finally-know-when-you-can-watch-apartment-7a-the-new-rosemarys-baby-prequel/intro-1714148551.jpg
The Fall Guy Aims To Avoid Disaster As The Summer Box Office Begins,"Ryan Gosling and Emily Blunt are coming off Barbie and Oppenheimer, but can they work their magic on The Fall Guy's box office? Let's investigate.",Ryan Scott,https://www.slashfilm.com/1570239/the-fall-guy-avoid-disaster-summer-box-office-begins/,https://www.slashfilm.com/img/gallery/the-fall-guy-aims-to-avoid-disaster-as-the-summer-box-office-begins/intro-1714077849.jpg
The Best Movie Trilogy Ever Is Returning To Theaters – Here's Where You Can Watch It,"The Lord of the Rings trilogy returns theaters in June, and the re-release features the 4K remasters of the extended cuts on the big screen for the first time.",Ethan Anderton,https://www.slashfilm.com/1569813/lord-of-the-rings-best-movie-trilogy-returning-to-theaters-where-to-watch/,https://www.slashfilm.com/img/gallery/the-best-movie-trilogy-ever-is-returning-to-theaters-heres-where-you-can-watch-it/intro-1714061196.jpg
"Godzilla X Kong Passes Godzilla Vs Kong At The Box Office, MonsterVerse Reigns Supreme",Godzilla x Kong just became the biggest MonsterVerse film at the box office.,Ryan Scott,https://www.slashfilm.com/1568534/godzilla-x-kong-passes-godzilla-vs-kong-box-office-monsterverse/,https://www.slashfilm.com/img/gallery/godzilla-x-kong-passes-godzilla-vs-kong-at-the-box-office-monsterverse-reigns-supreme/intro-1713911328.jpg
28 Years Later Will Star A Trio Of Unexpected (And Kind Of Amazing) Actors,The cast of 28 Years Later sounds worth the long wait for this third film of one of horror cinema's best zombie stories.,Witney Seibold,https://www.slashfilm.com/1569386/28-years-later-horror-sequel-aaron-taylor-johnson-jodie-comer-ralph-fiennes/,https://www.slashfilm.com/img/gallery/28-years-later-will-star-a-trio-of-unexpected-and-kind-of-amazing-actors/intro-1713996138.jpg
